ano,mes,y,x
1991,mai,-3.142888069152832,-0.4317820072174072
1991,jun,-1.9608659744262693,-3.3429250717163086
1991,jul,7.330964088439941,5.242812156677246
1991,ago,7.854388236999512,2.88065505027771
1991,set,2.539177894592285,-1.1214720010757446
1991,out,-1.233245015144348,-3.96957802772522
1991,nov,-11.74604034423828,-5.7079949378967285
1991,dez,1.0782259702682495,1.5025670528411863
1992,jan,5.9379048347473145,2.599565029144287
1992,fev,4.113183975219727,0.1358810067176818
1992,mar,-0.6551989912986755,-6.1461381912231445
1992,abr,15.284299850463867,10.457369804382324
1992,mai,3.9945180416107178,1.4159870147705078
1992,jun,-11.944510459899902,-8.261109352111816
1992,jul,-2.530700922012329,-3.7788119316101074
1992,ago,-9.842366218566896,-5.386817932128906
1992,set,18.11573982238769,11.19435977935791
1992,out,0.2009499967098236,3.9998700618743896
1992,nov,1.1258529424667358,3.6206750869750977
1992,dez,7.639181137084961,2.8872220516204834
1993,jan,2.9195690155029297,1.3367459774017334
1993,fev,-1.0624040365219116,1.2402739524841309
1993,mar,1.292641043663025,0.4071440100669861
1993,abr,0.4202409982681274,-1.7349300384521484
1993,mai,-2.5140810012817383,1.1115339994430542
1993,jun,0.4193620085716247,1.3541280031204224
1993,jul,4.374023914337158,1.9430619478225708
1993,ago,1.7335280179977417,4.961979866027832
1993,set,-3.659809112548828,-1.6187299489974976
1993,out,5.856907844543457,4.215408802032471
1993,nov,-1.3655500411987305,1.880360007286072
1993,dez,-1.346979022026062,5.826353073120117
1994,jan,12.895790100097656,2.973541021347046
1994,fev,-5.346701145172119,-5.479857921600342
1994,mar,-7.614727020263672,-5.784546852111816
1994,abr,10.220430374145508,1.1570830345153809
1994,mai,-6.928421974182129,-6.356198787689209
1994,jun,-5.065918922424316,-0.8435840010643005
1994,jul,7.483499050140381,5.779953002929688
1994,ago,1.828763008117676,3.29813003540039
1994,set,-5.692933082580566,-7.110010147094727
1994,out,-2.426961898803711,2.968005895614624
1994,nov,2.125101089477539,-1.5312449932098389
1994,dez,-4.22537088394165,0.2642799913883209
1995,jan,-6.30239200592041,-2.420387983322144
1995,fev,1.2786760330200195,0.1387950032949447
1995,mar,10.908909797668455,3.231657028198242
1995,abr,2.4978489875793457,2.215805053710937
1995,mai,2.891526937484741,3.856813907623291
1995,jun,-3.7730000019073486,-0.9522039890289308
1995,jul,8.776288986206055,4.020036220550537
1995,ago,2.882560968399048,1.4235999584197998
1995,set,2.1469130516052246,-0.0379129983484745
1995,out,-4.590105056762695,-1.1765530109405518
1995,nov,-1.2932549715042114,3.760277032852173
1995,dez,-4.2441020011901855,0.4346260130405426
1996,jan,6.647089004516602,1.906345009803772
1996,fev,1.6359009742736816,0.3018989861011505
1996,mar,7.858190059661865,-0.3141320049762726
1996,abr,0.7895449995994568,3.034332036972046
1996,mai,-0.9077249765396118,-1.497346043586731
1996,jun,-0.3922469913959503,-0.8946769833564758
1996,jul,-1.0358959436416626,-0.5328159928321838
1996,ago,2.5568161010742188,3.863737106323242
1996,set,3.1318299770355225,2.1182548999786377
1996,out,-0.0209470000118017,-0.8535529971122742
1996,nov,-5.3122878074646,1.7703410387039185
1996,dez,-5.196177005767822,1.7025519609451294
1997,jan,-0.7532470226287842,3.4657530784606934
1997,fev,-2.47434401512146,1.11525297164917
1997,mar,2.476478099822998,-2.0578179359436035
1997,abr,-1.119104027748108,3.57089900970459
1997,mai,3.3520760536193848,1.9534800052642824
1997,jun,-1.9101719856262207,2.458699941635132
1997,jul,0.1428149938583374,2.9923410415649414
1997,ago,10.50199031829834,-0.45796799659729
1997,set,12.98501968383789,8.111278533935547
1997,out,-4.134761810302734,-6.967123985290527
1997,nov,-4.148580074310303,-0.1559250056743621
1997,dez,-1.752478003501892,3.853282928466797
1998,jan,-3.3491220474243164,7.37946605682373
1998,fev,14.07470989227295,4.299098014831543
1998,mar,7.791650772094727,3.4107799530029297
1998,abr,5.154678821563721,-0.081495001912117
1998,mai,3.293685913085937,-1.613131046295166
1998,jun,-13.254619598388672,-0.3972890079021454
1998,jul,-7.714206218719482,-2.2373650074005127
1998,ago,-15.263400077819824,-12.463199615478516
1998,set,-15.228650093078612,-5.170734882354736
1998,out,15.962180137634276,11.705450057983398
1998,nov,-8.684088706970215,-0.3801999986171722
1998,dez,17.13842010498047,4.9867048263549805
1999,jan,-1.4684489965438845,2.493727922439575
1999,fev,8.503600120544434,0.9371050000190736
1999,mar,10.894309997558594,4.280083179473877
1999,abr,13.0349702835083,3.960824012756348
1999,mai,-5.654672145843506,-4.499197959899902
1999,jun,8.321969032287598,3.6567459106445312
1999,jul,0.5076519846916199,-2.503972053527832
1999,ago,-5.0229811668396,-0.1219019964337349
1999,set,-2.3054490089416504,-5.388031959533691
1999,out,-1.8768789768218996,4.010990142822266
1999,nov,1.348824977874756,6.265313148498535
1999,dez,-2.641649007797241,4.045659065246582
